Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Brunswick,8/705 Park St,2,u,601000.0,S,Brad,18/03/2017,5.0,3056.0,2.0,1.0,1.0,0.0,57.0,1970.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,32 Rose St,1,h,800000.0,PI,Walshe,18/03/2017,5.0,3056.0,1.0,1.0,4.0,330.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,17 Sutherland St,2,h,1015000.0,S,Nelson,18/03/2017,5.0,3056.0,2.0,1.0,0.0,453.0,86.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,3 Ballarat St,1,t,625000.0,PI,Jellis,18/06/2016,5.0,3056.0,1.0,1.0,1.0,82.0,114.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,5 Black St,3,h,1700000.0,S,Collins,18/06/2016,5.0,3056.0,3.0,2.0,1.0,0.0,195.0,1945.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,77 Brickworks Dr,3,t,815000.0,S,Nelson,18/06/2016,5.0,3056.0,3.0,2.0,1.0,99.0,142.0,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,68 Henkel St,2,h,890000.0,S,Jellis,18/06/2016,5.0,3056.0,2.0,1.0,1.0,259.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,144 Union St,3,h,1815000.0,S,Nelson,18/06/2016,5.0,3056.0,3.0,1.0,3.0,612.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,105 Dawson St,2,h,860000.0,PI,Jellis,19/11/2016,5.0,3056.0,2.0,1.0,1.0,298.0,88.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,64 Henkel St,3,h,990000.0,S,Nelson,19/11/2016,5.0,3056.0,3.0,2.0,1.0,194.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,35 Charles St,2,h,871000.0,S,Jellis,22/05/2016,5.0,3056.0,2.0,1.0,1.0,215.0,,1880.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,5 Hanover St,3,h,985000.0,S,Jellis,22/05/2016,5.0,3056.0,3.0,1.0,2.0,384.0,89.0,1940.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,64 Hanover St,3,h,1250000.0,S,Ray,22/05/2016,5.0,3056.0,3.0,1.0,1.0,483.0,162.0,1890.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,1/21 Jones St,2,h,542000.0,S,Raine,22/05/2016,5.0,3056.0,2.0,1.0,1.0,0.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,22/05/2016,5.0,3056.0,3.0,2.0,1.0,0.0,112.0,1900.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,58 Cassels Rd,3,h,860000.0,S,Ray,22/08/2016,5.0,3056.0,3.0,1.0,1.0,184.0,104.0,1890.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,26 Talbot St,2,h,860000.0,SP,Jellis,22/08/2016,5.0,3056.0,2.0,1.0,0.0,153.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,4 McPherson St,3,h,835000.0,PI,Jellis,23/04/2016,5.0,3056.0,3.0,1.0,0.0,302.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,35 Percy St,2,h,705000.0,S,Chambers,23/04/2016,5.0,3056.0,2.0,1.0,1.0,161.0,68.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,94 Wilson St,2,h,800000.0,S,Biggin,23/04/2016,5.0,3056.0,2.0,1.0,0.0,137.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,270 Albion St,3,h,880000.0,S,Nelson,24/09/2016,5.0,3056.0,3.0,1.0,1.0,264.0,117.0,1915.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,1 Davison St,3,h,1000000.0,S,Nelson,24/09/2016,5.0,3056.0,3.0,1.0,1.0,370.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,2/18 De Carle St,2,t,754000.0,S,Nelson,24/09/2016,5.0,3056.0,2.0,2.0,1.0,177.0,105.0,2000.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,5/6 Pottery Ct,2,u,590000.0,S,Woodards,24/09/2016,5.0,3056.0,2.0,1.0,1.0,0.0,74.0,2004.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,2/6 Sydney Rd,2,u,575000.0,S,Nelson,24/09/2016,5.0,3056.0,2.0,1.0,1.0,0.0,66.0,1950.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,41 Eveline St,2,h,1020000.0,S,Jellis,25/02/2017,5.0,3056.0,2.0,1.0,1.0,279.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,28 Frederick St,3,h,1510000.0,S,Nelson,25/02/2017,5.0,3056.0,3.0,1.0,0.0,325.0,150.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,3/30 Heller St,2,t,801000.0,S,Jellis,25/02/2017,5.0,3056.0,2.0,2.0,1.0,156.0,87.0,2007.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,4 Frederick St,3,h,1170000.0,S,Nelson,26/07/2016,5.0,3056.0,3.0,1.0,0.0,285.0,104.0,1890.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,4 Bell St,4,h,1790000.0,S,Ray,27/06/2016,5.0,3056.0,3.0,1.0,1.0,416.0,129.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,2/123 Brunswick Rd,3,t,640000.0,PI,Walshe,27/06/2016,5.0,3056.0,3.0,2.0,1.0,110.0,118.0,2000.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,4 Bryant St,4,h,820000.0,VB,Nelson,27/06/2016,5.0,3056.0,3.0,1.0,0.0,416.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,7 Garnet St,3,h,1053000.0,S,Ray,27/06/2016,5.0,3056.0,3.0,1.0,1.0,343.0,1041.0,1925.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,11 William St,3,t,705000.0,PI,Nelson,27/06/2016,5.0,3056.0,2.0,1.0,1.0,55.0,111.0,2012.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,329 Brunswick Rd,4,h,1175000.0,PI,Jellis,27/11/2016,5.0,3056.0,4.0,1.0,2.0,319.0,1.0,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,7 Hall St,4,h,1217000.0,S,Walshe,27/11/2016,5.0,3056.0,4.0,1.0,0.0,363.0,127.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,7 Louisa St,3,h,1020000.0,SP,Jellis,27/11/2016,5.0,3056.0,3.0,1.0,3.0,308.0,119.0,1943.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,302/34 Union St,2,u,1180000.0,PI,Jellis,27/11/2016,5.0,3056.0,2.0,1.0,1.0,0.0,,2010.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,26 Warburton St,3,h,1340000.0,S,Nelson,27/11/2016,5.0,3056.0,3.0,1.0,1.0,316.0,132.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,11 Denman St,4,h,1410000.0,PI,Jellis,28/05/2016,5.0,3056.0,4.0,2.0,1.0,460.0,214.0,1916.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,19 Horne St,3,h,1550000.0,S,Nelson,28/05/2016,5.0,3056.0,3.0,1.0,1.0,346.0,126.0,1900.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,2/22 Saxon St,2,u,592500.0,S,Nelson,28/05/2016,5.0,3056.0,2.0,1.0,2.0,0.0,89.0,2002.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,38 Stewart St,3,h,1317000.0,S,Nelson,28/05/2016,5.0,3056.0,3.0,1.0,1.0,480.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,46 Tinning St,2,h,765000.0,S,Nelson,28/05/2016,5.0,3056.0,2.0,1.0,1.0,199.0,120.0,1880.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,10 Cliff St,1,h,772000.0,SP,Collins,28/08/2016,5.0,3056.0,1.0,1.0,1.0,147.0,82.0,1890.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,69 Glenlyon Rd,3,h,1210000.0,S,Nelson,28/08/2016,5.0,3056.0,3.0,2.0,1.0,280.0,130.0,1890.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,25 Gray St,4,h,1755000.0,S,Jellis,28/08/2016,5.0,3056.0,4.0,2.0,1.0,354.0,199.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,30 Mountfield St,2,h,1073000.0,S,Jellis,28/08/2016,5.0,3056.0,2.0,1.0,1.0,182.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,109 Stewart St,3,h,1080000.0,S,Nelson,28/08/2016,5.0,3056.0,3.0,2.0,1.0,316.0,,,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,411 Barkly St,2,h,945000.0,S,Jellis,30/07/2016,5.0,3056.0,2.0,1.0,2.0,246.0,103.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick,52 Talbot St,2,h,755000.0,S,Nelson,30/07/2016,5.0,3056.0,2.0,1.0,1.0,159.0,157.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,11918.0,,,,,
Brunswick West,8/7 Passfield St,2,u,521500.0,S,Peter,3/09/2016,6.0,3055.0,2.0,1.0,1.0,0.0,69.0,1960.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,25 Wales St,3,h,1190000.0,S,Nelson,3/12/2016,6.0,3055.0,3.0,1.0,1.0,0.0,119.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,89 Pearson St,3,h,942000.0,S,McDonald,4/03/2017,6.0,3055.0,3.0,1.0,0.0,358.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,5 Halpin St,3,h,1200000.0,S,Nelson,4/06/2016,6.0,3055.0,3.0,1.0,1.0,600.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,42 Whitby St,4,h,930000.0,S,Nelson,4/06/2016,6.0,3055.0,4.0,2.0,2.0,299.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,7/05/2016,6.0,3055.0,3.0,1.0,0.0,220.0,93.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,10 Yarrabin St,3,h,810000.0,S,Brad,7/11/2016,6.0,3055.0,3.0,1.0,2.0,349.0,95.0,1950.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,81 Melville Rd,3,h,793000.0,S,Ray,10/12/2016,6.0,3055.0,3.0,1.0,0.0,275.0,119.0,1935.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,1/572 Moreland Rd,3,t,797500.0,S,Nelson,11/02/2017,6.0,3055.0,3.0,2.0,2.0,262.0,155.0,2010.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,468 Moreland Rd,3,h,920000.0,S,Jellis,12/11/2016,6.0,3055.0,3.0,1.0,2.0,501.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,915 Park St,3,h,1172000.0,S,Stockdale,12/11/2016,6.0,3055.0,3.0,1.0,2.0,512.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,121 Pearson St,3,h,1300000.0,PI,Jellis,12/11/2016,6.0,3055.0,3.0,1.0,2.0,364.0,135.0,1900.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,81 Whitby St,3,h,1330000.0,S,Nelson,12/11/2016,6.0,3055.0,3.0,1.0,2.0,353.0,101.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,24 Burnell St,3,h,1245000.0,S,Barry,14/05/2016,6.0,3055.0,3.0,1.0,1.0,412.0,,1934.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,102 Melville Rd,2,h,900000.0,SP,hockingstuart,14/05/2016,6.0,3055.0,2.0,1.0,1.0,410.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,15/10/2016,6.0,3055.0,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,2/243 Union St,2,t,680000.0,VB,Nelson,15/10/2016,6.0,3055.0,2.0,1.0,1.0,0.0,82.0,1970.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,201 Hope St,2,h,711000.0,S,Nelson,16/04/2016,6.0,3055.0,2.0,1.0,1.0,177.0,87.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,7 Zeal St,2,h,910000.0,S,Raine,16/04/2016,6.0,3055.0,2.0,1.0,4.0,576.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,194 Dawson St,3,h,1186000.0,S,Nelson,16/07/2016,6.0,3055.0,3.0,1.0,3.0,608.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,5/8 Murray St,2,u,500000.0,S,Brad,16/07/2016,6.0,3055.0,2.0,1.0,1.0,0.0,75.0,1970.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,33 Whitby St,2,h,1005000.0,S,Nelson,17/09/2016,6.0,3055.0,2.0,1.0,1.0,284.0,,1926.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,5/21 Cumming St,2,u,656000.0,S,Collins,18/03/2017,6.0,3055.0,2.0,1.0,1.0,0.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,29 Grantham St,4,h,988000.0,S,Nelson,19/11/2016,6.0,3055.0,4.0,1.0,1.0,384.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,6/86 Heller St,2,u,537000.0,SP,Jellis,22/08/2016,6.0,3055.0,2.0,1.0,1.0,501.0,66.0,1960.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,7 Morrow St,3,h,910000.0,S,Brad,22/08/2016,6.0,3055.0,3.0,1.0,2.0,717.0,141.0,1950.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,9 Peacock St,4,h,921500.0,S,Ray,22/08/2016,6.0,3055.0,3.0,1.0,1.0,575.0,165.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,1 Culloden St,3,h,995000.0,S,Brad,23/04/2016,6.0,3055.0,3.0,1.0,2.0,505.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,117 Pearson St,3,h,901000.0,S,Rendina,23/04/2016,6.0,3055.0,3.0,1.0,4.0,357.0,,,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,1 Jordan St,2,h,1315000.0,S,Nelson,24/09/2016,6.0,3055.0,2.0,1.0,2.0,554.0,116.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,1/464 Victoria St,2,t,735000.0,S,Jellis,24/09/2016,6.0,3055.0,2.0,1.0,2.0,120.0,109.0,2004.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,15 Wallace St,4,h,1000000.0,S,Nelson,24/09/2016,6.0,3055.0,3.0,1.0,1.0,589.0,148.0,1935.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,871 Park St,4,h,1700000.0,PI,Jellis,25/02/2017,6.0,3055.0,4.0,2.0,2.0,621.0,184.0,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,12 Hamilton St,2,h,820000.0,S,Jellis,26/07/2016,6.0,3055.0,3.0,1.0,1.0,206.0,98.0,1900.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,1/30 McLean St,2,u,484000.0,S,Jellis,27/06/2016,6.0,3055.0,2.0,1.0,1.0,0.0,65.0,1950.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,2/494 Victoria St,3,t,815000.0,S,Ray,27/06/2016,6.0,3055.0,3.0,1.0,2.0,157.0,123.0,1999.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,487 Brunswick Rd,3,h,1150000.0,VB,Jellis,27/11/2016,6.0,3055.0,3.0,1.0,2.0,726.0,,1950.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,53 Heller St,4,h,1150000.0,VB,Nelson,28/05/2016,6.0,3055.0,4.0,1.0,2.0,519.0,169.0,1910.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,4/38 Melville Rd,2,t,598000.0,S,Nelson,28/05/2016,6.0,3055.0,2.0,1.0,1.0,69.0,,2009.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,2/530 Victoria St,2,u,497000.0,S,Hodges,28/05/2016,6.0,3055.0,2.0,1.0,1.0,0.0,84.0,1977.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,196 Melville Rd,2,h,816000.0,S,Nelson,28/08/2016,6.0,3055.0,3.0,2.0,1.0,343.0,115.0,1930.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,481 Albion St,4,h,1585000.0,SP,Gunn&Co,30/07/2016,6.0,3055.0,4.0,1.0,2.0,562.0,,1920.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Brunswick West,16 Bakers Pde,4,h,970000.0,PI,Nelson,30/07/2016,6.0,3055.0,4.0,3.0,2.0,499.0,150.0,1925.0,Moreland,-38.0,145.0,Northern Metropolitan,7082.0,,,,,
Bulleen,19a Elizabeth St,3,u,851000.0,S,Jellis,3/09/2016,12.0,3105.0,3.0,1.0,2.0,385.0,140.0,2000.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,42 Robert St,4,h,1300000.0,S,Jellis,3/09/2016,12.0,3105.0,4.0,1.0,2.0,717.0,180.0,1960.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,92 Swanston St,4,h,1110000.0,PI,Barry,3/09/2016,12.0,3105.0,3.0,2.0,2.0,562.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,25 William St,4,h,1235000.0,S,Jellis,3/09/2016,12.0,3105.0,4.0,2.0,2.0,556.0,214.0,1957.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,28 Rocklea Rd,4,h,1505000.0,S,Jellis,3/12/2016,12.0,3105.0,4.0,3.0,2.0,410.0,,2012.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,4 Albany Pl,4,h,1303000.0,SP,Barry,4/03/2017,12.0,3105.0,4.0,2.0,2.0,670.0,197.0,1980.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,130 Manningham Rd,3,h,880000.0,PI,Barry,4/06/2016,12.0,3105.0,3.0,2.0,2.0,514.0,190.0,1960.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,40 Riverview Tce,3,h,980000.0,S,Barry,4/06/2016,12.0,3105.0,3.0,1.0,1.0,701.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,6a Tobruk St,3,t,975000.0,PI,Fletchers,4/06/2016,12.0,3105.0,3.0,2.0,2.0,632.0,226.0,2013.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,5 Fuller St,3,h,1127000.0,S,Jellis,6/08/2016,12.0,3105.0,3.0,1.0,2.0,631.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,13 Montgomery Pl,3,h,990000.0,PI,Barry,6/08/2016,12.0,3105.0,3.0,2.0,1.0,585.0,180.0,1950.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,10 Tanami Ct,4,h,1401000.0,S,Ray,6/08/2016,12.0,3105.0,5.0,2.0,2.0,617.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,206 Manningham Rd,4,h,1225000.0,S,Ray,7/05/2016,12.0,3105.0,4.0,2.0,2.0,723.0,159.0,1970.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,10a Elizabeth St,3,t,1250000.0,SP,Jellis,8/10/2016,12.0,3105.0,3.0,2.0,2.0,315.0,,1960.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,49 Furneaux Gr,4,h,1002000.0,S,Jellis,8/10/2016,12.0,3105.0,4.0,1.0,2.0,650.0,323.0,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,47 Sheahans Rd,4,h,1260000.0,S,Barry,10/09/2016,12.0,3105.0,4.0,2.0,2.0,730.0,,1971.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,38 Balwyn Rd,3,h,905000.0,S,Barry,10/12/2016,12.0,3105.0,3.0,3.0,2.0,401.0,165.0,1965.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,24 Robert St,4,h,1300000.0,SP,Jellis,10/12/2016,12.0,3105.0,4.0,3.0,1.0,604.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,1/15 Estelle St,3,u,787000.0,S,Barry,11/02/2017,12.0,3105.0,3.0,1.0,2.0,306.0,100.0,1985.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,19 Warringal St,4,h,1280000.0,S,Barry,11/03/2017,12.0,3105.0,4.0,1.0,2.0,732.0,6791.0,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,14 Kandanga Gr,3,h,1075000.0,S,Jellis,12/11/2016,12.0,3105.0,3.0,1.0,1.0,604.0,96.0,1960.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,153 Thompsons Rd,2,h,890000.0,S,Fletchers,12/11/2016,12.0,3105.0,2.0,1.0,2.0,559.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,38 Rocklea Rd,4,h,1320000.0,PI,Jellis,14/05/2016,12.0,3105.0,4.0,3.0,2.0,411.0,,1970.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,23 Bourke St,4,h,1302000.0,SP,Barry,15/10/2016,12.0,3105.0,4.0,2.0,2.0,475.0,245.0,1996.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,8 Vera St,3,h,1050000.0,PI,Fletchers,15/10/2016,12.0,3105.0,3.0,2.0,1.0,728.0,719.0,1965.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,71 Summit Dr,4,h,1000000.0,VB,hockingstuart,16/04/2016,12.0,3105.0,4.0,2.0,3.0,672.0,212.0,1970.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,63 Thompsons Rd,4,h,1250000.0,S,Barry,18/03/2017,12.0,3105.0,4.0,2.0,2.0,732.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,28 Kenneth St,4,h,976000.0,S,Barry,18/06/2016,12.0,3105.0,4.0,1.0,1.0,701.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,15 Riverview Tce,2,h,980000.0,S,Fletchers,18/06/2016,12.0,3105.0,3.0,1.0,1.0,551.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,1/7 Westwood Dr,3,u,812500.0,S,Barry,19/11/2016,12.0,3105.0,3.0,1.0,1.0,421.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,14 Collins St,3,h,990000.0,PI,Barry,22/08/2016,12.0,3105.0,3.0,1.0,2.0,602.0,175.0,1975.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,4 Graeme Ct,4,h,1244000.0,PI,Fletchers,23/04/2016,12.0,3105.0,4.0,2.0,2.0,530.0,,,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
Bulleen,19 Barak St,4,h,1100000.0,PI,Barry,24/09/2016,12.0,3105.0,4.0,2.0,2.0,693.0,212.0,1975.0,Manningham,-38.0,145.0,Eastern Metropolitan,4480.0,3105.0,1.0,47.0,528.0,2000.0
